record_id,customer_id,customer_name,customer_segment,city,state,event_ts,event_date,cell_tower_id,network_type,call_type,duration_sec,data_mb,sms_count,dropped_flag,signal_strength,latency_ms,complaint_code,revenue_inr,plan_type
562,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-13 09:32:00,2026-03-13,CHE_401,5G,DATA_SESSION,228,2059.91,0,0,40,139,NO_ISSUE,96.37,PREPAID
563,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-03-11 14:32:00,2026-03-11,DEL_301,5G,VOICE,223,0.0,0,0,81,95,LOW_SPEED,1.66,PREPAID
564,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-02-01 07:37:00,2026-02-01,MUM_201,4G,VOICE,564,0.0,0,0,88,204,NO_ISSUE,5.59,PREPAID
565,1007,Vi SME,SMB,Kolkata,West Bengal,2026-02-07 21:06:00,2026-02-07,BLR_102,5G,SMS,0,0.0,1,0,81,17,NO_ISSUE,0.15,PREPAID
566,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-29 21:42:00,2026-01-29,CHE_401,5G,VOICE,908,0.0,0,1,39,179,NO_SIGNAL,7.28,CORPORATE
567,1007,Vi SME,SMB,Kolkata,West Bengal,2026-02-06 20:11:00,2026-02-06,MUM_201,5G,SMS,0,0.0,1,0,73,194,DROP,0.11,CORPORATE
568,1007,Vi SME,SMB,Kolkata,West Bengal,2026-02-10 20:42:00,2026-02-10,BLR_102,5G,DATA_SESSION,1298,1971.91,0,0,91,188,NO_ISSUE,98.46,POSTPAID
569,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-02-19 04:02:00,2026-02-19,BLR_101,5G,VOICE,1535,0.0,0,0,71,64,NO_ISSUE,24.61,PREPAID
570,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-03-23 06:55:00,2026-03-23,HYD_501,4G,DATA_SESSION,514,2081.41,0,0,73,236,BILLING,29.51,CORPORATE
571,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-01-05 14:16:00,2026-01-05,DEL_301,5G,DATA_SESSION,939,748.41,0,0,35,126,NO_ISSUE,38.94,CORPORATE
572,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-28 11:36:00,2026-01-28,HYD_501,5G,VOICE,1484,0.0,0,0,52,192,NO_ISSUE,29.31,PREPAID
573,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-10 04:03:00,2026-01-10,PUN_601,4G,VOICE,863,0.0,0,1,42,237,NO_SIGNAL,12.54,CORPORATE
574,1007,Vi SME,SMB,Kolkata,West Bengal,2026-03-21 14:56:00,2026-03-21,BLR_102,4G,VOICE,887,0.0,0,0,97,233,LOW_SPEED,7.0,PREPAID
575,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-11 16:54:00,2026-02-11,MUM_201,5G,VOICE,1164,0.0,0,0,50,164,LOW_SPEED,8.39,CORPORATE
576,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-04 01:28:00,2026-02-04,DEL_301,4G,VOICE,622,0.0,0,0,53,92,DROP,8.36,POSTPAID
577,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-16 19:24:00,2026-03-16,KOL_701,4G,DATA_SESSION,1141,874.88,0,0,40,233,NO_ISSUE,37.35,POSTPAID
578,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-11 14:30:00,2026-03-11,PUN_601,4G,VOICE,1579,0.0,0,0,92,96,LOW_SPEED,18.17,POSTPAID
579,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-03-24 04:36:00,2026-03-24,CHE_401,4G,VOICE,1393,0.0,0,0,70,65,LOW_SPEED,26.67,CORPORATE
580,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-28 20:39:00,2026-02-28,MUM_201,4G,DATA_SESSION,1287,1356.88,0,0,41,287,NO_ISSUE,80.93,CORPORATE
581,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-01-26 06:39:00,2026-01-26,HYD_501,4G,DATA_SESSION,1465,2098.1,0,0,91,63,LOW_SPEED,79.81,PREPAID
582,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-17 16:19:00,2026-01-17,MUM_201,5G,VOICE,669,0.0,0,0,46,39,BILLING,10.59,PREPAID
583,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-03-28 22:02:00,2026-03-28,CHE_401,4G,VOICE,1278,0.0,0,0,58,33,NO_ISSUE,14.01,POSTPAID
584,1007,Vi SME,SMB,Kolkata,West Bengal,2026-03-27 22:54:00,2026-03-27,KOL_701,4G,DATA_SESSION,434,602.86,0,0,65,272,NO_ISSUE,35.47,POSTPAID
585,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-07 04:59:00,2026-01-07,MUM_201,4G,VOICE,498,0.0,0,0,37,157,NO_ISSUE,8.33,CORPORATE
586,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-02-21 23:21:00,2026-02-21,KOL_701,4G,VOICE,1322,0.0,0,0,53,211,NO_ISSUE,11.06,CORPORATE
587,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-01-01 08:11:00,2026-01-01,PUN_601,5G,DATA_SESSION,1291,726.68,0,0,56,10,NO_ISSUE,45.47,CORPORATE
588,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-03-18 22:20:00,2026-03-18,CHE_401,4G,DATA_SESSION,1065,706.87,0,0,55,293,NO_ISSUE,29.97,PREPAID
589,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-20 10:36:00,2026-01-20,HYD_501,5G,DATA_SESSION,671,2210.41,0,0,78,172,NO_ISSUE,75.59,POSTPAID
590,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-12 02:26:00,2026-02-12,KOL_701,4G,SMS,0,0.0,1,0,52,21,NO_ISSUE,0.08,CORPORATE
591,1007,Vi SME,SMB,Kolkata,West Bengal,2026-02-19 05:33:00,2026-02-19,HYD_501,5G,VOICE,1353,0.0,0,1,38,218,NO_ISSUE,24.96,CORPORATE
592,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-17 09:04:00,2026-01-17,HYD_501,5G,DATA_SESSION,37,316.29,0,0,82,59,NO_ISSUE,3.76,CORPORATE
593,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-09 10:32:00,2026-01-09,DEL_301,4G,DATA_SESSION,1675,1795.93,0,0,64,272,BILLING,62.97,CORPORATE
594,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-01-19 02:21:00,2026-01-19,MUM_201,4G,SMS,0,0.0,1,0,49,162,NO_ISSUE,0.18,CORPORATE
595,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-23 18:51:00,2026-02-23,CHE_401,4G,VOICE,551,0.0,0,0,64,287,DROP,5.78,CORPORATE
596,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-01 10:16:00,2026-01-01,KOL_701,4G,SMS,0,0.0,1,0,41,185,NO_ISSUE,0.19,POSTPAID
597,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-02-17 07:57:00,2026-02-17,BLR_101,5G,DATA_SESSION,479,122.18,0,0,88,146,NO_ISSUE,4.62,CORPORATE
598,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-03-31 06:40:00,2026-03-31,HYD_501,5G,DATA_SESSION,531,496.21,0,0,77,89,NO_ISSUE,14.81,PREPAID
599,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-23 17:54:00,2026-01-23,KOL_701,4G,VOICE,717,0.0,0,0,77,286,DROP,17.12,PREPAID
600,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-01-09 00:51:00,2026-01-09,BLR_101,5G,SMS,0,0.0,1,0,83,90,NO_SIGNAL,0.06,POSTPAID
601,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-02-25 20:10:00,2026-02-25,BLR_101,4G,DATA_SESSION,1407,144.2,0,0,41,170,LOW_SPEED,23.34,CORPORATE
602,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-02-05 04:41:00,2026-02-05,BLR_102,4G,VOICE,1290,0.0,0,0,78,33,NO_ISSUE,14.92,CORPORATE
603,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-03-24 13:37:00,2026-03-24,PUN_601,4G,DATA_SESSION,544,891.7,0,0,96,247,NO_ISSUE,14.71,CORPORATE
604,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-29 13:48:00,2026-01-29,BLR_101,4G,DATA_SESSION,318,372.79,0,0,74,195,NO_ISSUE,19.21,PREPAID
605,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-16 09:47:00,2026-02-16,KOL_701,4G,DATA_SESSION,131,1058.04,0,0,60,122,NO_ISSUE,14.66,POSTPAID
606,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-03-19 19:14:00,2026-03-19,DEL_301,5G,DATA_SESSION,1281,752.58,0,0,77,51,NO_ISSUE,63.79,PREPAID
607,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-12 17:09:00,2026-02-12,HYD_501,4G,DATA_SESSION,1524,1922.03,0,0,77,212,NO_ISSUE,108.56,PREPAID
608,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-02-20 17:44:00,2026-02-20,MUM_201,4G,VOICE,418,0.0,0,0,81,42,BILLING,3.75,POSTPAID
609,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-03-19 09:28:00,2026-03-19,HYD_501,4G,DATA_SESSION,64,444.31,0,0,68,71,NO_ISSUE,12.36,PREPAID
610,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-29 00:26:00,2026-01-29,PUN_601,4G,VOICE,782,0.0,0,0,90,53,NO_ISSUE,17.72,CORPORATE
611,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-30 04:34:00,2026-01-30,MUM_201,5G,DATA_SESSION,520,2302.93,0,0,59,147,NO_ISSUE,49.94,POSTPAID
612,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-20 07:05:00,2026-01-20,KOL_701,5G,DATA_SESSION,1639,1660.44,0,0,43,52,NO_ISSUE,92.27,POSTPAID
613,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-01-30 13:02:00,2026-01-30,DEL_301,4G,DATA_SESSION,1009,1790.55,0,0,98,262,NO_ISSUE,97.02,PREPAID
614,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-03-23 16:54:00,2026-03-23,BLR_102,5G,VOICE,830,0.0,0,0,89,106,NO_ISSUE,19.68,PREPAID
615,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-02-10 17:02:00,2026-02-10,PUN_601,4G,VOICE,104,0.0,0,0,78,238,NO_ISSUE,1.42,POSTPAID
616,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-01-17 14:16:00,2026-01-17,BLR_102,4G,VOICE,175,0.0,0,0,45,170,LOW_SPEED,2.67,PREPAID
617,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-01-07 17:51:00,2026-01-07,MUM_201,4G,VOICE,703,0.0,0,0,77,148,NO_ISSUE,14.98,CORPORATE
618,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-02 00:38:00,2026-01-02,PUN_601,4G,DATA_SESSION,729,1958.9,0,0,86,227,LOW_SPEED,35.21,PREPAID
619,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-21 21:43:00,2026-01-21,PUN_601,4G,DATA_SESSION,498,1291.98,0,0,94,256,NO_ISSUE,59.98,CORPORATE
620,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-10 04:18:00,2026-02-10,DEL_301,4G,VOICE,787,0.0,0,0,51,176,NO_SIGNAL,4.09,POSTPAID
621,1007,Vi SME,SMB,Kolkata,West Bengal,2026-02-08 23:59:00,2026-02-08,PUN_601,4G,DATA_SESSION,1614,1727.84,0,0,73,186,NO_ISSUE,45.9,POSTPAID
622,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-19 20:05:00,2026-01-19,BLR_102,4G,SMS,0,0.0,1,0,84,116,NO_ISSUE,0.18,POSTPAID
623,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-01-10 17:52:00,2026-01-10,CHE_401,4G,DATA_SESSION,1712,1724.12,0,0,97,33,NO_ISSUE,94.59,PREPAID
624,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-11 15:13:00,2026-02-11,PUN_601,4G,VOICE,371,0.0,0,0,87,220,NO_ISSUE,2.68,PREPAID
625,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-13 01:50:00,2026-01-13,KOL_701,4G,SMS,0,0.0,1,0,95,101,NO_ISSUE,0.15,CORPORATE
626,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-19 14:37:00,2026-01-19,BLR_102,4G,VOICE,151,0.0,0,0,66,289,NO_ISSUE,2.47,PREPAID
627,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-03-01 01:51:00,2026-03-01,PUN_601,4G,SMS,0,0.0,1,0,73,220,NO_ISSUE,0.1,CORPORATE
628,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-02-05 06:18:00,2026-02-05,CHE_401,4G,SMS,0,0.0,1,0,47,221,NO_ISSUE,0.08,CORPORATE
629,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-05 18:54:00,2026-03-05,MUM_201,5G,DATA_SESSION,1030,1031.14,0,0,50,104,NO_ISSUE,49.25,POSTPAID
630,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-20 03:00:00,2026-01-20,BLR_102,4G,VOICE,169,0.0,0,0,94,215,NO_ISSUE,2.19,POSTPAID
631,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-01-31 00:35:00,2026-01-31,BLR_102,4G,DATA_SESSION,964,175.25,0,0,66,244,NO_ISSUE,28.29,PREPAID
632,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-01-28 00:34:00,2026-01-28,DEL_301,5G,VOICE,364,0.0,0,1,36,183,NO_ISSUE,5.03,CORPORATE
633,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-03-05 16:03:00,2026-03-05,DEL_301,4G,VOICE,1090,0.0,0,0,48,219,NO_ISSUE,15.13,POSTPAID
634,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-04 08:25:00,2026-02-04,DEL_301,4G,SMS,0,0.0,1,0,37,235,NO_ISSUE,0.19,PREPAID
635,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-14 18:54:00,2026-03-14,PUN_601,5G,DATA_SESSION,1502,421.78,0,0,88,141,NO_ISSUE,31.04,PREPAID
636,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-12 05:54:00,2026-01-12,HYD_501,4G,VOICE,682,0.0,0,0,86,181,NO_ISSUE,6.31,POSTPAID
637,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-01-07 09:05:00,2026-01-07,BLR_102,4G,SMS,0,0.0,1,0,98,72,NO_ISSUE,0.16,POSTPAID
638,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-03-31 13:56:00,2026-03-31,BLR_102,4G,DATA_SESSION,1599,1735.83,0,0,77,109,NO_ISSUE,75.7,POSTPAID
639,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-02 20:33:00,2026-01-02,CHE_401,4G,DATA_SESSION,803,1280.01,0,0,64,277,NO_ISSUE,44.6,PREPAID
640,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-03-09 09:59:00,2026-03-09,KOL_701,4G,VOICE,182,0.0,0,1,82,275,NO_ISSUE,1.46,CORPORATE
641,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-13 11:18:00,2026-01-13,BLR_101,4G,VOICE,1577,0.0,0,1,88,167,DROP,15.11,PREPAID
642,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-03-15 04:47:00,2026-03-15,BLR_101,5G,DATA_SESSION,1265,2182.4,0,0,76,56,NO_ISSUE,104.24,PREPAID
643,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-27 15:41:00,2026-03-27,DEL_301,4G,VOICE,1233,0.0,0,0,61,140,NO_ISSUE,16.68,PREPAID
644,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-17 07:25:00,2026-01-17,MUM_201,4G,DATA_SESSION,1200,1123.44,0,0,60,159,LOW_SPEED,71.52,POSTPAID
645,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-02-10 10:12:00,2026-02-10,MUM_201,4G,VOICE,907,0.0,0,0,96,30,DROP,12.29,POSTPAID
646,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-01-24 16:03:00,2026-01-24,BLR_101,4G,VOICE,600,0.0,0,0,96,56,NO_ISSUE,11.58,PREPAID
647,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-02-14 23:35:00,2026-02-14,BLR_102,4G,VOICE,828,0.0,0,0,82,216,NO_ISSUE,14.76,PREPAID
648,1007,Vi SME,SMB,Kolkata,West Bengal,2026-03-27 02:16:00,2026-03-27,PUN_601,4G,DATA_SESSION,913,2392.96,0,0,79,280,NO_ISSUE,75.33,POSTPAID
649,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-23 07:25:00,2026-01-23,CHE_401,5G,VOICE,760,0.0,0,0,38,188,NO_ISSUE,6.05,PREPAID
650,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-25 01:24:00,2026-02-25,DEL_301,5G,DATA_SESSION,350,35.78,0,0,46,174,NO_ISSUE,5.81,PREPAID
651,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-16 08:14:00,2026-01-16,HYD_501,4G,DATA_SESSION,638,1254.11,0,0,83,177,DROP,71.7,PREPAID
652,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-01-25 17:41:00,2026-01-25,PUN_601,5G,DATA_SESSION,835,1749.03,0,0,35,53,LOW_SPEED,26.58,CORPORATE
653,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-03-08 23:21:00,2026-03-08,DEL_301,4G,VOICE,401,0.0,0,0,60,269,NO_ISSUE,9.61,PREPAID
654,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-03-10 12:12:00,2026-03-10,BLR_102,5G,VOICE,551,0.0,0,0,87,122,NO_ISSUE,9.64,POSTPAID
655,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-12 14:22:00,2026-01-12,BLR_102,4G,VOICE,1219,0.0,0,0,97,71,NO_ISSUE,12.58,PREPAID
656,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-17 19:03:00,2026-02-17,HYD_501,4G,DATA_SESSION,1085,2467.31,0,0,69,268,NO_ISSUE,79.8,POSTPAID
657,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-03-27 21:37:00,2026-03-27,BLR_101,4G,VOICE,1270,0.0,0,1,80,189,LOW_SPEED,6.43,PREPAID
658,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-21 08:22:00,2026-03-21,BLR_101,5G,VOICE,1558,0.0,0,0,82,125,NO_ISSUE,28.32,PREPAID
659,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-02 18:19:00,2026-01-02,KOL_701,5G,DATA_SESSION,1673,1840.85,0,0,91,69,NO_ISSUE,85.27,POSTPAID
660,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-09 02:03:00,2026-03-09,KOL_701,4G,VOICE,1478,0.0,0,0,99,36,NO_ISSUE,30.94,CORPORATE
661,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-23 20:14:00,2026-03-23,BLR_101,4G,VOICE,1377,0.0,0,0,66,128,NO_ISSUE,32.89,CORPORATE
662,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-26 19:26:00,2026-03-26,MUM_201,5G,SMS,0,0.0,1,0,70,66,NO_ISSUE,0.18,CORPORATE
663,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-09 11:34:00,2026-01-09,PUN_601,4G,DATA_SESSION,478,2329.79,0,0,43,195,NO_ISSUE,101.14,CORPORATE
664,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-21 14:21:00,2026-01-21,BLR_101,4G,VOICE,248,0.0,0,1,59,79,NO_ISSUE,1.87,CORPORATE
665,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-06 21:11:00,2026-01-06,DEL_301,4G,DATA_SESSION,814,2449.72,0,0,75,206,DROP,56.15,CORPORATE
666,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-06 05:34:00,2026-02-06,BLR_101,5G,VOICE,667,0.0,0,0,72,66,NO_ISSUE,9.42,CORPORATE
667,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-29 08:47:00,2026-01-29,MUM_201,5G,VOICE,580,0.0,0,0,96,171,LOW_SPEED,8.64,POSTPAID
668,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-03-19 10:38:00,2026-03-19,BLR_101,5G,DATA_SESSION,1454,1840.64,0,0,57,134,DROP,94.38,PREPAID
669,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-31 23:05:00,2026-01-31,PUN_601,4G,VOICE,733,0.0,0,0,85,56,NO_ISSUE,7.81,CORPORATE
670,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-01-13 03:57:00,2026-01-13,DEL_301,5G,VOICE,1793,0.0,0,0,73,127,NO_ISSUE,29.66,PREPAID
671,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-03-15 11:08:00,2026-03-15,MUM_201,5G,DATA_SESSION,38,908.75,0,0,48,183,DROP,23.62,CORPORATE
672,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-01-09 23:49:00,2026-01-09,BLR_102,4G,VOICE,127,0.0,0,1,100,193,NO_ISSUE,3.1,PREPAID
673,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-06 08:29:00,2026-02-06,PUN_601,5G,VOICE,373,0.0,0,0,83,208,NO_ISSUE,7.8,CORPORATE
674,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-02-27 19:21:00,2026-02-27,KOL_701,4G,DATA_SESSION,265,295.99,0,0,50,270,NO_ISSUE,11.76,CORPORATE
675,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-03-05 09:28:00,2026-03-05,MUM_201,5G,DATA_SESSION,390,962.98,0,0,90,86,NO_ISSUE,14.8,CORPORATE
676,1007,Vi SME,SMB,Kolkata,West Bengal,2026-03-16 05:44:00,2026-03-16,DEL_301,4G,DATA_SESSION,1694,1343.36,0,0,97,52,NO_ISSUE,80.07,PREPAID
677,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-01-17 16:40:00,2026-01-17,MUM_201,5G,SMS,0,0.0,1,0,35,152,NO_ISSUE,0.17,CORPORATE
678,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-21 10:47:00,2026-02-21,DEL_301,5G,VOICE,193,0.0,0,0,99,86,NO_ISSUE,3.07,PREPAID
679,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-05 10:51:00,2026-01-05,DEL_301,4G,SMS,0,0.0,1,0,72,293,NO_ISSUE,0.15,POSTPAID
680,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-02 13:30:00,2026-03-02,PUN_601,4G,DATA_SESSION,405,358.46,0,0,62,88,NO_ISSUE,12.51,CORPORATE
681,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-20 07:09:00,2026-02-20,CHE_401,4G,VOICE,354,0.0,0,0,45,150,NO_ISSUE,8.43,CORPORATE
682,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-03-07 06:43:00,2026-03-07,DEL_301,5G,VOICE,1700,0.0,0,0,55,117,LOW_SPEED,19.26,CORPORATE
683,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-01-25 20:05:00,2026-01-25,CHE_401,4G,VOICE,1143,0.0,0,0,77,65,NO_ISSUE,13.34,PREPAID
684,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-01-10 03:58:00,2026-01-10,HYD_501,5G,VOICE,795,0.0,0,0,50,54,NO_ISSUE,17.9,PREPAID
685,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-02-20 10:51:00,2026-02-20,PUN_601,4G,VOICE,118,0.0,0,0,84,112,NO_ISSUE,2.34,CORPORATE
686,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-02-24 03:55:00,2026-02-24,DEL_301,4G,VOICE,1071,0.0,0,0,51,93,NO_ISSUE,21.11,POSTPAID
687,1007,Vi SME,SMB,Kolkata,West Bengal,2026-03-06 13:59:00,2026-03-06,CHE_401,4G,VOICE,744,0.0,0,0,99,166,NO_ISSUE,10.09,PREPAID
688,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-28 11:44:00,2026-03-28,CHE_401,5G,VOICE,1751,0.0,0,1,45,29,DROP,41.84,CORPORATE
689,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-03-15 19:51:00,2026-03-15,BLR_102,5G,SMS,0,0.0,1,0,89,183,NO_ISSUE,0.15,CORPORATE
690,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-02 12:21:00,2026-01-02,BLR_101,5G,DATA_SESSION,1547,23.19,0,0,89,189,NO_ISSUE,19.57,CORPORATE
691,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-03-30 01:18:00,2026-03-30,KOL_701,5G,VOICE,1584,0.0,0,0,63,54,NO_ISSUE,34.51,POSTPAID
692,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-16 18:25:00,2026-01-16,PUN_601,4G,VOICE,1410,0.0,0,0,50,168,NO_ISSUE,15.33,CORPORATE
693,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-03-26 06:26:00,2026-03-26,HYD_501,5G,VOICE,1336,0.0,0,0,39,128,NO_SIGNAL,29.35,POSTPAID
694,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-02-02 11:05:00,2026-02-02,PUN_601,4G,VOICE,1499,0.0,0,0,80,24,NO_ISSUE,22.25,PREPAID
695,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-25 08:43:00,2026-03-25,BLR_102,4G,VOICE,1364,0.0,0,0,95,222,NO_ISSUE,16.76,POSTPAID
696,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-03-01 23:39:00,2026-03-01,PUN_601,4G,DATA_SESSION,744,1868.99,0,0,35,203,NO_SIGNAL,41.24,PREPAID
697,1007,Vi SME,SMB,Kolkata,West Bengal,2026-03-09 23:07:00,2026-03-09,HYD_501,4G,VOICE,1384,0.0,0,0,96,156,NO_ISSUE,20.46,PREPAID
698,1007,Vi SME,SMB,Kolkata,West Bengal,2026-02-15 22:19:00,2026-02-15,DEL_301,5G,DATA_SESSION,1710,975.18,0,0,49,37,DROP,36.04,CORPORATE
699,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-03-03 23:47:00,2026-03-03,MUM_201,4G,DATA_SESSION,1242,1844.89,0,0,90,265,NO_ISSUE,92.88,PREPAID
700,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-26 20:09:00,2026-01-26,MUM_201,5G,DATA_SESSION,1455,622.15,0,0,89,60,NO_ISSUE,38.84,CORPORATE
701,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-03-20 01:29:00,2026-03-20,BLR_102,4G,DATA_SESSION,489,305.55,0,0,86,39,NO_ISSUE,9.17,PREPAID
